osm_id,code,fclass,name
"587763905","2521",gift_shop,The giftree
"587764588","2301",restaurant,Duke Thai Restaurant
"587768035","2305",bar,Spectrum
"587768723","2301",restaurant,Locale
"587773383","2302",fast_food,Bagel Street
"587774360","2511",convenience,Elegance Food Metro
"587775005","2303",cafe,La Cucina Di Mamma
"587777429","2006",telephone,
"587780280","2511",convenience,AP Food Express Central
"587787640","2301",restaurant,Aji Zen Canteen
"587850226","2304",pub,Spit and Sawdust
"587850784","2302",fast_food,Red Planet
"587980276","2724",memorial,The Viscount Slim
"587985997","2725",artwork,"Prince George, Duke of Cambridge"
"588007728","2011",embassy,Uganda High Commission
"588011416","2006",telephone,
"588034827","2303",cafe,Costa
"588165872","2907",camera_surveillance,
"588175347","2901",toilet,Embankment Toilets
"588470670","2302",fast_food,PFC
"588474736","2303",cafe,Tokoton
"588475202","2528",greengrocer,
"588477901","2004",post_box,
"588477904","2004",post_box,
"588505088","2004",post_box,
"588512651","2305",bar,Pit Bar
"588513517","2301",restaurant,Azzurro
"588792448","2601",bank,HSBC UK
"588867020","2004",post_box,
"588867120","2030",recycling,
"588867179","2004",post_box,
"588867295","2004",post_box,
"588867997","2004",post_box,
"588868197","2004",post_box,
"588872883","2006",telephone,
"588875592","2521",gift_shop,The Buckingham Palace Shop
"588966573","2004",post_box,
"588966579","2004",post_box,
"588966583","2004",post_box,
"588966586","2004",post_box,
"588966600","2004",post_box,
"588966603","2004",post_box,
"588966607","2004",post_box,
"588966610","2004",post_box,
"588966614","2004",post_box,
"588966617","2004",post_box,
"588966620","2004",post_box,
"588966623","2004",post_box,
"588966625","2004",post_box,
"588966627","2004",post_box,
"588979898","2405",hostel,Walrus Hostel
"588995516","2012",community_centre,The Edge
"589575031","2004",post_box,
"591974938","2304",pub,The Monument
"592029659","2304",pub,The Britannia
"592030782","2301",restaurant,The Rajasthan I
"592036684","2305",bar,Miraflores Bar & Lounge
"592037510","2304",pub,Clinks Bar
"592045713","2004",post_box,
"592642006","2305",bar,Be At One Monument
"593335450","2301",restaurant,Bengal Tiger
"593342245","2006",telephone,
"593344407","2004",post_box,
"593349441","2303",cafe,
"593364313","2301",restaurant,Breddos
"593364873","2527",newsagent,
"593452626","2304",pub,The Ranelagh
"593452630","2301",restaurant,
"593553106","2304",pub,The Boundary
"593886161","2006",telephone,
"593886162","2006",telephone,
"593887483","2030",recycling,
"594876703","2303",cafe,Bibi's
"595011634","2030",recycling,
"595259850","2302",fast_food,Pret A Manger
"595301254","2006",telephone,
"595301296","2303",cafe,Caffee Concerto
"595301429","2601",bank,RBS
"595303064","2301",restaurant,Steak & Co.
"595303504","2301",restaurant,PizzaExpress
"595303835","2303",cafe,Caffè Nero
"595305035","2301",restaurant,Brumus
"595305901","2701",tourist_info,The Original London Visitor Centre
"595314124","2030",recycling,
"595322953","2004",post_box,
"595323058","2031",recycling_glass,
"595687523","2205",playground,
"595696911","2301",restaurant,Barrafina
"595709486","2004",post_box,
"595709909","2303",cafe,AMT Coffee
"595712460","2303",cafe,West Cornwall Pasties
"595712751","2527",newsagent,WHSmith
"596164958","2004",post_box,Acre Road
"596495525","2304",pub,The Birchwood
"596661739","2302",fast_food,Star Kebab
"596763309","2901",toilet,
"596786062","2501",supermarket,Waitrose
"596791860","2304",pub,The Magdala
"596793657","2302",fast_food,Nautilus
"597237387","2501",supermarket,Tesco
"597238716","2304",pub,The Aspen Tree
"597243177","2304",pub,The Alderman
"597262984","2304",pub,The Morris Dancer
"597287105","2004",post_box,
"597287408","2511",convenience,Waterloo Food & Wines
"597287600","2301",restaurant,Masters Super Fish
"597295791","2082",school,EF International Language Center
"597316522","2301",restaurant,The Thames
"597319420","2006",telephone,
"597340275","2561",hairdresser,Hobb's Barber Shop
"597341493","2528",greengrocer,A. Sugarman
"597342965","2301",restaurant,roast
"597395311","2303",cafe,Brad's Coffee Bar
"597408914","2205",playground,
"597410867","2251",sports_centre,Forest YMCA
"597410867","2405",hostel,Forest YMCA
"597466003","2004",post_box,
"597466016","2004",post_box,
"597466075","2004",post_box,
"597466076","2301",restaurant,Loon Yee
"597596434","2004",post_box,
"598093293","2566",bicycle_rental,Pancras Road
"598355044","2201",theatre,"The Broadway Theatre, Barking"
"598355051","2304",pub,The Victoria
"598355052","2301",restaurant,The Barge Aground
"598513119","2120",doctors,
"598985926","2004",post_box,
"598992866","2602",atm,
"598993075","2006",telephone,
"598993107","2101",pharmacy,A. Moore & Co.
"598993575","2519",optician,Chatoo Opticians
"599334756","2301",restaurant,Charlotte's Place
"599572738","2304",pub,Charlotte Despard
"599573755","2511",convenience,
"599828855","2304",pub,Lord Nelson
"600009423","2511",convenience,Tesco Express
"600826282","2561",hairdresser,Class Hair Stylists
"600889670","2742",viewpoint,Kenwood Viewpoint
"600923903","2521",gift_shop,Britannia
"600924677","2601",bank,Barclays
"600928930","2302",fast_food,German Doner Kebab
"601053032","2302",fast_food,Greggs
"601517663","2004",post_box,
"601523012","2304",pub,The Ship
"601580310","2301",restaurant,Eneko Basque Kitchen & Bar
"601701465","2301",restaurant,Cafe de Hong Kong
"601847814","2004",post_box,
"601847904","2303",cafe,403 Cafe
"602291913","2725",artwork,
"602612042","2004",post_box,
"602666811","2006",telephone,
"602700106","2006",telephone,
"602700167","2004",post_box,
"602726321","2602",atm,
"603001046","2401",hotel,Premier Inn London Victoria
"603089672","2301",restaurant,La Dolce Vita
"603089948","2302",fast_food,Golden Sun
"603090891","2004",post_box,
"603109728","2251",sports_centre,Gymbox
"603111031","2902",bench,
"603112938","2301",restaurant,RossoPomodoro
"603113106","2006",telephone,
"603113483","2303",cafe,La Bottega
"603113969","2301",restaurant,dial
"603114014","2561",hairdresser,Sasoon Salon
"603114943","2512",clothes,Fred Perry
"603116285","2401",hotel,Radisson Edwardian
"603117227","2301",restaurant,Souk Medina
"603119962","2401",hotel,Seven Dials Hotel
"603119981","2302",fast_food,Fafa's
"603120123","2301",restaurant,Cafe Pasta
"603120730","2305",bar,Freud
"603121349","2006",telephone,
"603128624","2303",cafe,Caffè Nero
"603128638","2301",restaurant,Spaghetti House
"603129378","2301",restaurant,Le Garrick
"603129474","2301",restaurant,Steak and Company
"603129498","2302",fast_food,Com Viet
"603129644","2302",fast_food,Tobiko
"603130572","2004",post_box,
"603130942","2601",bank,HSBC UK
"603137879","2567",travel_agent,Travelbag
"603137990","2512",clothes,Gee Ricci
"603138296","2101",pharmacy,Boots
"603146511","2004",post_box,
"603248300","2304",pub,White Horse
"603263788","2304",pub,Two Brewers
"603599075","2511",convenience,Sainsbury's Local
"603599876","2561",hairdresser,Hudson & Kemp
"603603725","2511",convenience,Chase Side Food & Wine
"603675753","2725",artwork,Docklands Enterprise
"603709194","2006",telephone,
"603756842","2301",restaurant,Titu
"605393006","2304",pub,The Gladstone
"605393296","2304",pub,The Bell
"605393557","2304",pub,Good Intent
"605531670","2602",atm,
"607139994","2301",restaurant,Mulberry Tree Restaurant
"608592565","2511",convenience,Leytonstone Market
"608592566","2561",hairdresser,Church Lane Barbers
"608592567","2561",hairdresser,Kings Cuts Barbershop
"608592568","2511",convenience,7 Star Traders
"608592571","2302",fast_food,Subway
"608592586","2561",hairdresser,
"608593480","2302",fast_food,Olympic Fish and Chips
"608604383","2529",beauty_shop,Tamy's Nails
"608604385","2568",laundry,Morris Cleaners
"608688087","2723",monument,Victorian drinking fountain
"609431868","2902",bench,
"609782327","2601",bank,NatWest
"609817978","2302",fast_food,Pret A Manger
"609954947","2303",cafe,Starbucks
"610374505","2006",telephone,
"610453006","2501",supermarket,Lidl
"610453825","2101",pharmacy,Boots
"610464569","2304",pub,Belushi's
"610923040","2301",restaurant,Cocotte
"610924800","2004",post_box,
"610925338","2602",atm,
"610925822","2004",post_box,
"611015924","2004",post_box,
"611282345","2518",beverages,Whitehall Wines
"611282346","2529",beauty_shop,Classic Beauty London
"611282347","2530",video_shop,12 til 10 video
"611763308","2512",clothes,Gallantry
"611765867","2302",fast_food,Ossie's Jerk Chicken
"611766834","2512",clothes,London Bride
"611766861","2512",clothes,Mek-Sky Clothing
"611877871","2302",fast_food,McDonald's
"611884055","2004",post_box,
"611889351","2304",pub,Railway Tavern
"611963595","2004",post_box,
"611967784","2012",community_centre,
"611967787","2511",convenience,New Addington Food & Wine
"611967788","2511",convenience,Morrisons Daily
"611967791","2030",recycling,
"611967792","2251",sports_centre,New Addington Pools
"612016134","2511",convenience,Royal Food and Wine
"612024074","2253",swimming_pool,Downham Leisure Centre
"612024075","2120",doctors,Downham Family Medical Practice
"612420269","2907",camera_surveillance,
"612522482","2006",telephone,
"613530715","2004",post_box,
"613890604","2303",cafe,Costa
"613890609","2521",gift_shop,Clintons
"613890610","2505",department_store,Marks & Spencer
"614352501","2902",bench,
"615038556","2902",bench,
"615038568","2006",telephone,
"615621429","2304",pub,Fox and Hounds
"615733146","2082",school,Alphabet House
"615934921","2511",convenience,Tesco Express
"615937288","2302",fast_food,Chipotle
"616235574","2304",pub,Crofton Park Tavern
"616343331","2301",restaurant,Miyama
"616385959","2004",post_box,
"616836517","2007",library,Crofton Park Library
"617344978","2303",cafe,David's Deli
"618348448","2006",telephone,
"618395979","2004",post_box,
"618447496","2004",post_box,
"618591413","2121",dentist,
"618594048","2520",jeweller,TLK Edwards & Sons Ltd
"618594710","2502",bakery,Raabs The Bakers
"618595162","2568",laundry,Super Wash
"618595758","2561",hairdresser,Georges Unisex Salon
"618596036","2511",convenience,
"618596120","2302",fast_food,Domino's
"618596228","2304",pub,The Green Man
"618597158","2544",furniture_shop,Green And Fay
"618643157","2302",fast_food,Pret A Manger
"618647430","2527",newsagent,WHSmith
"618652275","2301",restaurant,Carrafini
"618653277","2301",restaurant,Kanada-Ya
"618653418","2601",bank,Nationwide
"618653525","2304",pub,Wetherspoons
"618653625","2524",outdoor_shop,Mountain Warehouse
"618653742","2602",atm,
"618675420","2544",furniture_shop,Fara Charity Shop
"618694098","2007",library,Victoria Library
"618696014","2563",car_rental,Europcar
"618733010","2004",post_box,
"619179964","2030",recycling,
"620024990","2511",convenience,Retail 24
"620751687","2004",post_box,
"621185168","2520",jeweller,Gems
"621185170","2520",jeweller,Fine Jewels
"621185171","2520",jeweller,E Katz & Co. Ltd
"621185173","2520",jeweller,John Lawrence
"621185174","2520",jeweller,Hatton Garden Pawnbrokers
"621185175","2520",jeweller,The Garden Workshop
"621185176","2520",jeweller,Jay's Jewellers & Diamond Merchants
"621185177","2520",jeweller,Boutique 36
"621185183","2303",cafe,Cafe Mano
"621185184","2512",clothes,firenze
"621185189","2303",cafe,Tuffo's Place
"621185192","2520",jeweller,futuro
"621185195","2520",jeweller,
"621185200","2544",furniture_shop,ivan dvorak
"621185202","2520",jeweller,R&R Wholesale Jewellers
"621238733","2520",jeweller,Abrahams
"621238734","2520",jeweller,Diamonds
"621238737","2520",jeweller,Hamiltons
"621238738","2520",jeweller,Justine
"621238741","2520",jeweller,Alexander Craig
"621238742","2520",jeweller,Rennie & Co
"621238743","2520",jeweller,Eternity
"621238744","2520",jeweller,Dynasty
"621238745","2520",jeweller,Beverley Hills London
"621238748","2520",jeweller,holts
"621238749","2520",jeweller,The Wedding Ring Shop
"621238750","2520",jeweller,Channings
"621238751","2520",jeweller,John m reynolds
"621238754","2520",jeweller,J&A
"621238755","2512",clothes,Pronuptia
"621771171","2303",cafe,Duncan Terrace Cafe
"622062081","2101",pharmacy,Boots
"622378688","2004",post_box,
"622380867","2301",restaurant,Sichuan Bar and Restaurant
"622515303","2304",pub,Corbet Place
"622535978","2301",restaurant,Kitty Fisher's
"622537358","2301",restaurant,The Little Square
"622538518","2301",restaurant,Misto
"622540665","2101",pharmacy,The Pharmacy At Mayfair
"622543703","2601",bank,HSBC UK
"622552061","2301",restaurant,Al Hamra
"622552750","2004",post_box,
"622553492","2301",restaurant,Sofra
"622556517","2004",post_box,
"622557342","2006",telephone,
"623251044","2301",restaurant,Prezzo
"623253352","2511",convenience,Mayfair Mini Market
"623254505","2004",post_box,
"623255790","2006",telephone,
"623257813","2004",post_box,
"623269934","2515",bookshop,Art Books
"623353910","2515",bookshop,Hatchards
"623357644","2004",post_box,
"623366167","2301",restaurant,Veeraswamy
"623372312","2301",restaurant,Piccolino
"623406151","2301",restaurant,Ponti's
"623412427","2529",beauty_shop,
"623428274","2304",pub,The Riverfront pub
"623428328","2601",bank,RBS
"623428604","2302",fast_food,Pret A Manger
"623462457","2302",fast_food,Wok to Walk
"623502284","2301",restaurant,Skylon
"623993698","2004",post_box,
"624043344","2303",cafe,Candy Cafe
"624045047","2006",telephone,
"624052552","2301",restaurant,Kowloon Restaurant and Bakery
"624055411","2301",restaurant,Gold Mine
"624061059","2301",restaurant,Singapulah
"624064568","2302",fast_food,Wasabi
"624081736","2723",monument,V1 Flying Bomb Memorial
"624125423","2030",recycling,
"624473466","2602",atm,
"624643905","2004",post_box,
"625838076","2511",convenience,Tesco Express
"626171330","2004",post_box,
"626383284","2511",convenience,Tesco Express
"626572081","2004",post_box,
"628065665","2004",post_box,
"628618668","2004",post_box,
"628620313","2302",fast_food,Pret A Manger
"629031385","2511",convenience,Tesco Express
"629035135","2004",post_box,
"629381061","2301",restaurant,Pizza East
"630425252","2101",pharmacy,Pestle & Mortar Pharmacy
"630425733","2527",newsagent,John Snow
"630425966","2303",cafe,Costa
"630465507","2004",post_box,
"630495492","2004",post_box,
"630496941","2006",telephone,
"630501497","2004",post_box,
"630502026","2301",restaurant,The Banana Tree Canteen
"630502747","2004",post_box,
"630503145","2304",pub,Alice House
"630745167","2518",beverages,Oddbins
"631298788","2304",pub,Duke of Cornwall
"631298804","2304",pub,Distillers
"631298816","2304",pub,Old Suffolk Punch
"631447412","2101",pharmacy,York Pharmacy
"631448004","2301",restaurant,Aspendos Bar & Grill
"631448808","2511",convenience,Nisa Local
"631449196","2302",fast_food,Burgers Fries Chicken
"631449733","2516",butcher,Cramers Butchers
"631450335","2501",supermarket,Bumblebee Natural Foods
"631720761","2523",stationery,Cass Art London
"632008754","2004",post_box,
"632008755","2006",telephone,
"632359322","2005",post_office,Wanstead Post Office
"632550011","2303",cafe,Starbucks
"632550013","2303",cafe,Local Hero
"632550017","2505",department_store,Marks & Spencer
"632550019","2725",artwork,Out of Order
"632550029","2501",supermarket,Sainsbury's
"632558517","2007",library,Kingston Library
"632558518","2722",museum,Kingston Museum
"632682021","2301",restaurant,Mama Thai
"632684509","2519",optician,Specsavers
"632684847","2006",telephone,
"632929269","2601",bank,Barclays
"632929272","2602",atm,
"632929281","2602",atm,
"633640654","2602",atm,
"634139603","2511",convenience,
"634139665","2302",fast_food,
"634139667","2101",pharmacy,
"635893917","2004",post_box,
"635973933","2303",cafe,My Tea Shop
"635975585","2721",attraction,London Bridge Experience
"637882835","2110",hospital,Sloane Hospital
"638694784","2301",restaurant,Bel Sit
"638738965","2304",pub,The Manor Arms
"638752885","2303",cafe,Cafe Jax
"638925838","2303",cafe,Candid Cafe
"639111707","2301",restaurant,Wingmans
"639113854","2302",fast_food,Pepe
"639114112","2305",bar,Bar Soho
"639118129","2301",restaurant,Garlic & Shots
"639119012","2004",post_box,
"639122288","2301",restaurant,Little Italy
"639130256","2006",telephone,
"639130847","2004",post_box,
"639132686","2006",telephone,
"639132782","2006",telephone,
"639141976","2901",toilet,Pay toilet accessable
"639178748","2007",library,Westminster Reference Library
"639179083","2301",restaurant,Leicester Square Kitchen
"639179676","2301",restaurant,Salt'n Pepper
"639184315","2305",bar,Gravity
"639553753","2301",restaurant,Cabrera
"639632231","2502",bakery,Fresh Bake Bagel
"640163796","2302",fast_food,Pret A Manger
"640446920","2083",kindergarten,Aberfeldy Sure Start Children's Centre
"640565544","2004",post_box,
"641353298","2742",viewpoint,
"641496492","2733",archaeological,Ice Well
"642231651","2302",fast_food,Gourmet Burger Kitchen
"642716218","2502",bakery,Cake Show
"643312445","2303",cafe,Wendells
"643613850","2006",telephone,
"643739121","2004",post_box,
"644625847","2303",cafe,Bloomsbury Café
"646553312","2302",fast_food,Domino's
"646585258","2304",pub,The Barrel Vault
"646762510","2901",toilet,
"646954330","2006",telephone,
"646954334","2602",atm,
"646965735","2004",post_box,
"647004373","2303",cafe,Starbucks
"647005382","2501",supermarket,M&S Food
"647011555","2511",convenience,M&S Simply Food
"647023512","2030",recycling,
"647045756","2101",pharmacy,Boots
"647045756","2514",chemist,Boots
"647046717","2301",restaurant,
"647051380","2302",fast_food,Shake Shack
"647052117","2303",cafe,Benugo
"647071204","2005",post_office,Uxbridge Road Post Office
"647071893","2004",post_box,
"647074219","2302",fast_food,KFC
"647333228","2301",restaurant,Le Chef Masgouf
"647333246","2527",newsagent,Wallers Newsagents
"647333252","2303",cafe,Markus Coffee Co Ltd
"647401742","2302",fast_food,Subway
"647401970","2004",post_box,
"647402067","2006",telephone,
"647402077","2511",convenience,Crispins Food & Wine Shop
"647402078","2303",cafe,Stuzzico...
"647402079","2561",hairdresser,Fe Hair and Beauty
"647512848","2561",hairdresser,Daniel Mikhael
"647512849","2301",restaurant,Colbeh
"647873586","2304",pub,The Dolphin Tavern
"647875599","2303",cafe,Caffè Nero
"647875913","2006",telephone,
"647878582","2511",convenience,Westend Minimart
"648169139","2602",atm,
"648215559","2511",convenience,Tesco Express
"648261552","2083",kindergarten,The Clara Grant Nursery
"648286546","2302",fast_food,Savoy Fish & Chips
"648385189","2005",post_office,East Acton Post Office
"648387395","2302",fast_food,Greggs
"648387395","2502",bakery,Greggs
"648410557","2511",convenience,Adelaide Food & Wine
"648517568","2303",cafe,Prufrock Coffee
"648542003","2302",fast_food,Holborn Food Hub
"648861164","2004",post_box,
"648861175","2004",post_box,
"648861181","2083",kindergarten,Little Oaks Sure Start centre
"648871868","2301",restaurant,Dragon Inn
"649252525","2529",beauty_shop,BM Clinic
"649252536","2602",atm,
"649252540","2511",convenience,Food & Wine
"649697427","2305",bar,Sound
"649813261","2301",restaurant,Saffron
"649813272","2543",doityourself,Marble Arch Paints
"649910608","2567",travel_agent,Amoun
"649910612","2006",telephone,
"649910623","2006",telephone,
"649910624","2006",telephone,
"650047419","2101",pharmacy,New Cross Pharmacy
"650130771","2301",restaurant,Le Pont de la Tour
"650341168","2302",fast_food,Tossed
"650712873","2902",bench,
"650712878","2902",bench,
"650921871","2907",camera_surveillance,
"651075387","2004",post_box,
"651077034","2004",post_box,
"651539992","2304",pub,The Tichenham Inn
"651589554","2565",car_sharing,
"652725325","2006",telephone,
"652825969","2006",telephone,
"652827330","2004",post_box,
"652832590","2082",school,London Study Centre
"652832595","2301",restaurant,Za Pizzica
"652850241","2004",post_box,
"652850246","2303",cafe,Mighty Bite
"653124873","2303",cafe,Social Bite
"653142618","2303",cafe,The Cat & Cucumber
"653879125","2006",telephone,
"653879135","2005",post_office,Bow Post Office
"653926276","2004",post_box,
"653926405","2004",post_box,
"653956137","2304",pub,BrewDog
"653962201","2511",convenience,
"653984954","2561",hairdresser,Euro Salon
"653984957","2303",cafe,Snacks 'n' things
"653984958","2303",cafe,Warbler Cafe
"653984959","2513",florist,Sunlight Flowers
"654083991","2901",toilet,
"654083992","2525",mobile_phone_shop,Carphone Warehouse
"654320110","2304",pub,The Galvanisers Union
"654340871","2301",restaurant,Cacciari's
"654563533","2004",post_box,
"654563538","2004",post_box,
"654577315","2301",restaurant,Made in Camden
"654582423","2301",restaurant,Pizza Express
"655166613","2303",cafe,Cafe Amore
"655167258","2527",newsagent,Bantwa News
"655167997","2512",clothes,The Threadneedleman
"655168554","2303",cafe,Builders Cafe
"655168894","2301",restaurant,Theo's
"655197621","2501",supermarket,Q Stores
"655306919","2301",restaurant,Kulu Kulu
"655337053","2301",restaurant,The Orchard Beefeater
"656494366","2602",atm,
"656506624","2303",cafe,Miranda
"656598763","2004",post_box,
"656666426","2302",fast_food,
"656954577","2602",atm,
"656954583","2304",pub,Small Beer
"656954586","2005",post_office,Crouch End Post Office
"658875447","2004",post_box,Chatsworth Way pillar box
"658951627","2006",telephone,
"658951628","2527",newsagent,Cross News
"658951642","2006",telephone,
"658951650","2906",waste_basket,
"658951658","2006",telephone,
"658951661","2906",waste_basket,
"658951672","2906",waste_basket,
"658951691","2303",cafe,
"658951692","2305",bar,High Water
"658951695","2567",travel_agent,Istanbul Travel
"658951697","2561",hairdresser,Moda
"658951698","2303",cafe,Espresso & Shakes
"658951699","2561",hairdresser,Elegance Hairdressers
"658951702","2906",waste_basket,
"658951704","2302",fast_food,Super Kebab
"658951705","2906",waste_basket,
"658958381","2906",waste_basket,
"658958386","2906",waste_basket,
"658958387","2906",waste_basket,
"658958388","2906",waste_basket,
"658958389","2401",hotel,The Rose Hotel
"658958390","2568",laundry,
"658958391","2527",newsagent,Naps News
"658958392","2101",pharmacy,ABC Pharmacy
"658958394","2006",telephone,
"658958397","2906",waste_basket,
"658958398","2301",restaurant,Che-Men
"658958400","2561",hairdresser,Diva Hair & Beauth
"658958401","2906",waste_basket,
"658958404","2302",fast_food,Kennedy Fried Chicken
"658958405","2516",butcher,Pak Butchers
"658958411","2301",restaurant,Cavus Baba Sofrasi
"658958413","2561",hairdresser,Haydar
"658958414","2301",restaurant,Ozgazi Antep
"658958418","2511",convenience,Ozler Food Store
"658958422","2906",waste_basket,
"658958423","2304",pub,Yucatan Bar
"658958424","2906",waste_basket,
"658958426","2302",fast_food,Best Turkish Kebab
"658958427","2513",florist,Sinem Florist
"658958428","2004",post_box,
"658958429","2511",convenience,Zirve Continental
"658958431","2305",bar,Bar a bar
"658958433","2006",telephone,
"658958434","2602",atm,
"659039058","2301",restaurant,Cafe Pacifico
"659512226","2304",pub,The Pavillion
"659652726","2004",post_box,
"659653086","2301",restaurant,The Greenhouse
"659653116","2004",post_box,
"659653162","2004",post_box,
"659653171","2004",post_box,
"659653202","2701",tourist_info,Hong Kong Tourism Board
"659989636","2902",bench,
"660400007","2602",atm,
"660477318","2004",post_box,
"660666379","2006",telephone,
"660679126","2907",camera_surveillance,
"660679177","2907",camera_surveillance,
"660760074","2004",post_box,
"660760079","2301",restaurant,Pizzaza Pizza
"660760085","2006",telephone,
"660897069","2006",telephone,
"660897070","2561",hairdresser,Karizma hair and beauty
"660897076","2561",hairdresser,Hair Base Plus
"660897077","2303",cafe,Bodrum Cafe Bar
"660897082","2906",waste_basket,
"660897083","2006",telephone,
"660897087","2512",clothes,
"660897088","2512",clothes,
"660897089","2121",dentist,Stoke Newington Dental Practice
"660897091","2511",convenience,Al Samid Fruit & Veg
"660897092","2302",fast_food,Good Pizza
"660899241","2512",clothes,
"660899243","2906",waste_basket,
"660899250","2519",optician,Eyewear Opticians
"660899252","2906",waste_basket,
"660899255","2303",cafe,Costa
"660899257","2906",waste_basket,
"660899258","2906",waste_basket,
"660899259","2568",laundry,Mihrac Dry Cleaners
"660899260","2303",cafe,Joseph's cafe & restaurant
"660899261","2601",bank,Santander
"660899262","2906",waste_basket,
"660899264","2501",supermarket,The 99p shop
"660899265","2522",sports_shop,Sports Direct
"660899266","2515",bookshop,Bargain Books
"660899267","2515",bookshop,Stoke Newington Bookshop
"660899269","2543",doityourself,The Discount Store
"660899270","2302",fast_food,Dixy Chicken
"660899271","2512",clothes,Ivory
"660899273","2301",restaurant,Loaded
"660899275","2004",post_box,
"660899276","2906",waste_basket,
"660899278","2301",restaurant,Yum Yum
"660899280","2512",clothes,Andrulla Ounazos
"660899282","2544",furniture_shop,Y&S Furniture Ltd
"660899285","2523",stationery,Artaprint
"660899286","2511",convenience,Intercontinental wines & supermarket
"660899290","2906",waste_basket,
"661038345","2303",cafe,Espressamente
"661071253","2004",post_box,
"661111742","2004",post_box,
"661119921","2004",post_box,
"661143013","2004",post_box,
"661143743","2030",recycling,
"661143857","2006",telephone,
"661145403","2305",bar,
"661145887","2302",fast_food,LEON
"661151610","2301",restaurant,Spaghetti House
"661152752","2303",cafe,The Borough Barista
"661158934","2301",restaurant,Mr Firewater
"661165168","2547",garden_centre,Hornsey Pet And Garden Shop
"661170332","2303",cafe,Harris + Hoole
"661170685","2528",greengrocer,Broadway Fruiterers
"661171865","2502",bakery,Wenzels
"661172043","2511",convenience,Sainsbury's Local
"661174811","2302",fast_food,Greggs
"661174811","2502",bakery,Greggs
"661280195","2305",bar,Long Bar
"661619041","2301",restaurant,Les Associes
"662184774","2303",cafe,
"662184981","2301",restaurant,Vicinity
"662185230","2301",restaurant,Café Rouge
"662185232","2301",restaurant,Chicome
"662185260","2301",restaurant,Ping Pong
"662186820","2511",convenience,Royal Mint Store
"662188966","2202",nightclub,Charlie's Angels and Club Oops!
"662191066","2004",post_box,
"662192233","2301",restaurant,Elements
"662244966","2205",playground,
"662296929","2006",telephone,
"662427640","2901",toilet,
"662563893","2725",artwork,Globe
"662669394","2081",university,The Courtauld Institute of Art
"662978436","2004",post_box,
"663260803","2305",bar,Sway
"663364990","2004",post_box,
"663364991","2004",post_box,
"663364992","2004",post_box,
"663364993","2004",post_box,
"663364994","2004",post_box,
"663364995","2004",post_box,
"663364996","2004",post_box,
"663364998","2004",post_box,
"663383192","2527",newsagent,WHSmith
"663673331","2302",fast_food,Pilpel
"663886602","2004",post_box,
"663887419","2101",pharmacy,Day Lewis Pharmacy
"663887781","2304",pub,The Jolly Sailor
"663887799","2304",pub,The Albion
"664072443","2401",hotel,The Beauchamp
"664172040","2602",atm,
"664446457","2302",fast_food,Lee Fish Bar
"664534999","2004",post_box,
"664590333","2004",post_box,
"664966075","2303",cafe,Blank Street Coffee
"664966081","2305",bar,tipsy
"664966085","2906",waste_basket,
"664966087","2511",convenience,Gurden
"664966088","2511",convenience,Berkay Dalston Gida Pazari
"665072792","2004",post_box,
"665074363","2405",hostel,Clink 261
"665084500","2907",camera_surveillance,
"665154730","2902",bench,
"665154734","2083",kindergarten,Mouse House Montessori Nursery
"665154765","2902",bench,
"665241491","2031",recycling_glass,
"665542348","2906",waste_basket,
"665542351","2902",bench,
"665542352","2511",convenience,Nisa
"665542953","2902",bench,
"665608511","2120",doctors,Triangle Group Practice
"665753181","2568",laundry,Bright Dry Cleaners
"665982792","2401",hotel,The Buckingham
"665982795","2401",hotel,The Portland
"665982803","2401",hotel,The Portland
"665982809","2401",hotel,The Penn Club
"666083924","2004",post_box,
"666122718","2201",theatre,Opera Holland Park
"666132986","2725",artwork,
"666209570","2304",pub,Berneliu Uzeiga - Shepherds Inn
"666234232","2301",restaurant,Blue and Orange Café Bar
"666265045","2602",atm,
"666297089","2542",bicycle_shop,Vaidas Bicycles
"666475908","2304",pub,The Saint
"666475916","2303",cafe,Cafe Below
"666475927","2302",fast_food,Pure
"666479569","2303",cafe,Lizzie's Cucina
"666743533","2511",convenience,Sainsbury's Local
"666744098","2401",hotel,Premier Inn
"666745313","2301",restaurant,Constancia
"666749188","2303",cafe,Starbucks
"666918951","2304",pub,The Chamberlain
"666918952","2305",bar,Dirty Martini Minories
"666920103","2305",bar,Slug and Lettuce
"666920753","2302",fast_food,Subway
"666922737","2511",convenience,Food Giant Express
"667022812","2301",restaurant,Nipa
"667055897","2004",post_box,
"667055903","2006",telephone,
"667096201","2006",telephone,
"667096204","2004",post_box,
"667173013","2724",memorial,
"667173066","2724",memorial,World War II memorial
"667181188","2004",post_box,
"667181234","2004",post_box,
"667181268","2004",post_box,
"667181314","2004",post_box,
"667181315","2004",post_box,
"667181316","2004",post_box,
"667181341","2004",post_box,
"667181356","2724",memorial,First World War memorial
"667181382","2030",recycling,
"667181383","2004",post_box,
"667181393","2004",post_box,
"667181398","2004",post_box,
"667181399","2565",car_sharing,
"667374046","2951",comms_tower,
"667387870","2030",recycling,
"667387877","2004",post_box,
"667387908","2030",recycling,
"667387913","2004",post_box,
"667424679","2004",post_box,
"667454570","2303",cafe,Oasis
"667461790","2301",restaurant,Humble Grape
"667953340","2004",post_box,
"667973478","2006",telephone,
